Index,y_true,y_pred
47240,0.0,1.0
47242,0.0,1.0
47243,0.0,1.0
47250,0.0,1.0
47257,0.0,1.0
47264,0.0,1.0
47266,0.0,1.0
47269,0.0,1.0
47271,1.0,0.0
47279,0.0,1.0
47301,0.0,1.0
47305,1.0,0.0
47308,1.0,0.0
47312,0.0,1.0
47313,0.0,1.0
47321,0.0,1.0
47322,0.0,1.0
47326,1.0,0.0
47330,0.0,1.0
47335,0.0,1.0
47340,0.0,1.0
47343,0.0,1.0
47345,0.0,1.0
47355,0.0,1.0
47366,0.0,1.0
47367,0.0,1.0
47376,1.0,0.0
47391,0.0,1.0
47399,0.0,1.0
47402,1.0,0.0
47403,0.0,1.0
47408,0.0,1.0
47413,0.0,1.0
47420,0.0,1.0
47422,0.0,1.0
47423,0.0,1.0
47435,1.0,0.0
47439,0.0,1.0
47457,0.0,1.0
47461,0.0,1.0
47465,0.0,1.0
47466,0.0,1.0
47480,0.0,1.0
47486,0.0,1.0
47490,0.0,1.0
47494,0.0,1.0
47496,0.0,1.0
47499,0.0,1.0
47505,0.0,1.0
47506,0.0,1.0
47508,1.0,0.0
47511,0.0,1.0
47514,0.0,1.0
47516,0.0,1.0
47562,0.0,1.0
47578,0.0,1.0
47586,0.0,1.0
47591,0.0,1.0
47592,0.0,1.0
47617,0.0,1.0
47635,0.0,1.0
47637,0.0,1.0
47646,1.0,0.0
47650,0.0,1.0
47651,0.0,1.0
47661,0.0,1.0
47674,1.0,0.0
47680,0.0,1.0
47686,0.0,1.0
47691,0.0,1.0
47697,0.0,1.0
47701,0.0,1.0
47705,0.0,1.0
47707,0.0,1.0
47711,0.0,1.0
47712,0.0,1.0
47714,0.0,1.0
47719,0.0,1.0
47722,0.0,1.0
47740,0.0,1.0
47748,0.0,1.0
47752,0.0,1.0
47764,1.0,0.0
47781,0.0,1.0
47789,0.0,1.0
47790,1.0,0.0
47794,0.0,1.0
47797,0.0,1.0
47808,0.0,1.0
47812,0.0,1.0
47822,0.0,1.0
47835,0.0,1.0
47840,0.0,1.0
47846,0.0,1.0
47850,0.0,1.0
47854,0.0,1.0
47856,0.0,1.0
47858,0.0,1.0
47859,0.0,1.0
47869,0.0,1.0
47872,1.0,0.0
47883,0.0,1.0
47891,0.0,1.0
47896,0.0,1.0
47899,0.0,1.0
47901,0.0,1.0
47905,0.0,1.0
47915,0.0,1.0
47945,1.0,0.0
47946,1.0,0.0
47948,0.0,1.0
47951,0.0,1.0
47953,0.0,1.0
47960,1.0,0.0
47965,1.0,0.0
47966,0.0,1.0
47979,0.0,1.0
47992,0.0,1.0
47994,0.0,1.0
48011,0.0,1.0
48031,0.0,1.0
48033,0.0,1.0
48039,0.0,1.0
48040,0.0,1.0
48044,0.0,1.0
48052,0.0,1.0
48056,0.0,1.0
48058,0.0,1.0
48064,1.0,0.0
48070,0.0,1.0
48072,0.0,1.0
48084,1.0,0.0
48085,0.0,1.0
48088,0.0,1.0
48094,0.0,1.0
48097,1.0,0.0
48108,0.0,1.0
48116,0.0,1.0
48120,1.0,0.0
48125,1.0,0.0
48134,0.0,1.0
48135,0.0,1.0
48141,0.0,1.0
48143,0.0,1.0
48144,0.0,1.0
48151,0.0,1.0
48156,0.0,1.0
48166,0.0,1.0
48167,0.0,1.0
48169,0.0,1.0
48175,0.0,1.0
48185,0.0,1.0
48191,0.0,1.0
48197,0.0,1.0
48199,0.0,1.0
48210,0.0,1.0
48213,0.0,1.0
48226,0.0,1.0
48232,1.0,0.0
48234,0.0,1.0
48235,1.0,0.0
48240,0.0,1.0
48245,0.0,1.0
48247,0.0,1.0
48248,0.0,1.0
48269,0.0,1.0
48271,0.0,1.0
48272,0.0,1.0
48291,0.0,1.0
48307,1.0,0.0
48316,0.0,1.0
48318,0.0,1.0
48322,1.0,0.0
48328,0.0,1.0
48334,0.0,1.0
48336,0.0,1.0
48342,0.0,1.0
48344,1.0,0.0
48349,0.0,1.0
48353,0.0,1.0
48354,0.0,1.0
48355,0.0,1.0
48357,0.0,1.0
48362,0.0,1.0
48366,1.0,0.0
48367,0.0,1.0
48372,0.0,1.0
48379,0.0,1.0
48387,0.0,1.0
48388,0.0,1.0
48395,0.0,1.0
48402,0.0,1.0
48407,0.0,1.0
48412,0.0,1.0
48414,0.0,1.0
48415,1.0,0.0
48438,0.0,1.0
48439,0.0,1.0
48440,0.0,1.0
48442,0.0,1.0
48444,0.0,1.0
48446,0.0,1.0
48447,0.0,1.0
48448,0.0,1.0
48449,0.0,1.0
48454,0.0,1.0
48459,0.0,1.0
48464,0.0,1.0
48466,0.0,1.0
48470,0.0,1.0
48475,0.0,1.0
48479,0.0,1.0
48480,0.0,1.0
48491,0.0,1.0
48493,1.0,0.0
48498,0.0,1.0
48499,1.0,0.0
48501,0.0,1.0
48519,0.0,1.0
48525,0.0,1.0
48526,0.0,1.0
48529,0.0,1.0
48530,0.0,1.0
48550,1.0,0.0
48557,0.0,1.0
48561,0.0,1.0
48574,0.0,1.0
48580,0.0,1.0
48586,0.0,1.0
48597,0.0,1.0
48601,0.0,1.0
48613,0.0,1.0
48614,1.0,0.0
48616,1.0,0.0
48626,0.0,1.0
48629,0.0,1.0
48642,0.0,1.0
48643,0.0,1.0
48644,0.0,1.0
48651,0.0,1.0
48663,0.0,1.0
48664,0.0,1.0
48674,0.0,1.0
48687,0.0,1.0
48691,0.0,1.0
48700,0.0,1.0
48717,0.0,1.0
48720,0.0,1.0
48735,0.0,1.0
48743,0.0,1.0
48764,1.0,0.0
48774,0.0,1.0
48776,0.0,1.0
48778,1.0,0.0
48779,0.0,1.0
48784,1.0,0.0
48787,0.0,1.0
48789,0.0,1.0
48790,0.0,1.0
48791,0.0,1.0
48803,0.0,1.0
48806,0.0,1.0
48807,0.0,1.0
48822,0.0,1.0
48828,0.0,1.0
48834,1.0,0.0
48839,0.0,1.0
48852,0.0,1.0
48861,0.0,1.0
48872,0.0,1.0
48889,0.0,1.0
48890,1.0,0.0
48902,0.0,1.0
48908,0.0,1.0
48926,0.0,1.0
48928,0.0,1.0
48932,0.0,1.0
48940,0.0,1.0
48945,0.0,1.0
48959,0.0,1.0
48965,0.0,1.0
48968,0.0,1.0
48972,0.0,1.0
48974,0.0,1.0
48976,0.0,1.0
48983,0.0,1.0
48992,0.0,1.0
48993,0.0,1.0
48994,0.0,1.0
48998,1.0,0.0
49002,0.0,1.0
49007,0.0,1.0
49009,0.0,1.0
49015,0.0,1.0
49016,0.0,1.0
49017,0.0,1.0
49018,0.0,1.0
49019,0.0,1.0
49024,0.0,1.0
49030,0.0,1.0
49035,0.0,1.0
49056,1.0,0.0
49058,0.0,1.0
49079,0.0,1.0
49082,0.0,1.0
49093,0.0,1.0
49097,0.0,1.0
49100,0.0,1.0
49103,0.0,1.0
49111,0.0,1.0
49112,0.0,1.0
49118,0.0,1.0
49136,0.0,1.0
49141,1.0,0.0
49175,0.0,1.0
49177,1.0,0.0
49180,0.0,1.0
49183,0.0,1.0
49190,0.0,1.0
49204,1.0,0.0
49206,0.0,1.0
49207,0.0,1.0
49208,0.0,1.0
49210,1.0,0.0
49226,0.0,1.0
49238,0.0,1.0
49263,0.0,1.0
49266,0.0,1.0
49271,0.0,1.0
49274,0.0,1.0
49285,0.0,1.0
49293,0.0,1.0
49297,0.0,1.0
49307,0.0,1.0
49309,0.0,1.0
49310,0.0,1.0
49325,0.0,1.0
49326,0.0,1.0
49327,0.0,1.0
49328,0.0,1.0
49335,0.0,1.0
49344,0.0,1.0
49355,0.0,1.0
49360,0.0,1.0
49365,0.0,1.0
49367,0.0,1.0
49373,0.0,1.0
49377,0.0,1.0
49379,1.0,0.0
49383,1.0,0.0
49390,0.0,1.0
49398,0.0,1.0
49405,0.0,1.0
49419,0.0,1.0
49432,0.0,1.0
49441,0.0,1.0
49443,0.0,1.0
49447,0.0,1.0
49449,1.0,0.0
49456,0.0,1.0
49457,0.0,1.0
49465,0.0,1.0
49481,0.0,1.0
49485,0.0,1.0
49493,0.0,1.0
49505,0.0,1.0
49506,0.0,1.0
49528,0.0,1.0
49529,0.0,1.0
49530,0.0,1.0
49531,0.0,1.0
49537,0.0,1.0
49540,0.0,1.0
49547,0.0,1.0
49554,0.0,1.0
49555,0.0,1.0
49559,0.0,1.0
49574,0.0,1.0
49583,1.0,0.0
49591,0.0,1.0
49594,0.0,1.0
49601,0.0,1.0
49603,0.0,1.0
49614,0.0,1.0
49635,0.0,1.0
49636,0.0,1.0
49639,0.0,1.0
49640,0.0,1.0
49644,1.0,0.0
49651,0.0,1.0
49652,0.0,1.0
49655,0.0,1.0
49660,1.0,0.0
49661,0.0,1.0
49662,0.0,1.0
49663,0.0,1.0
49669,0.0,1.0
49670,0.0,1.0
49671,0.0,1.0
49672,0.0,1.0
49675,0.0,1.0
49696,1.0,0.0
49699,1.0,0.0
49705,0.0,1.0
49710,0.0,1.0
49714,0.0,1.0
49716,0.0,1.0
49727,0.0,1.0
49731,0.0,1.0
49735,0.0,1.0
49740,1.0,0.0
49742,0.0,1.0
49760,1.0,0.0
49768,0.0,1.0
49771,0.0,1.0
49779,1.0,0.0
49780,0.0,1.0
49792,1.0,0.0
49800,0.0,1.0
49809,0.0,1.0
49812,1.0,0.0
49821,1.0,0.0
49848,0.0,1.0
49858,0.0,1.0
49868,1.0,0.0
49871,0.0,1.0
49874,0.0,1.0
49886,0.0,1.0
49891,1.0,0.0
49904,0.0,1.0
49916,0.0,1.0
49917,0.0,1.0
49921,0.0,1.0
49922,0.0,1.0
49924,0.0,1.0
49925,0.0,1.0
49929,0.0,1.0
49944,0.0,1.0
49950,0.0,1.0
49953,0.0,1.0
49956,0.0,1.0
49963,0.0,1.0
49966,1.0,0.0
49967,0.0,1.0
49971,1.0,0.0
49987,0.0,1.0
49995,0.0,1.0
49996,0.0,1.0
50004,1.0,0.0
50007,0.0,1.0
50011,1.0,0.0
50012,0.0,1.0
50020,1.0,0.0
50021,0.0,1.0
50022,1.0,0.0
50052,0.0,1.0
50070,1.0,0.0
50072,0.0,1.0
50086,0.0,1.0
50090,0.0,1.0
50092,0.0,1.0
50093,0.0,1.0
50094,0.0,1.0
50098,0.0,1.0
50100,0.0,1.0
50117,0.0,1.0
50122,0.0,1.0
50124,0.0,1.0
50128,0.0,1.0
50134,0.0,1.0
50139,0.0,1.0
50142,0.0,1.0
50143,0.0,1.0
50147,0.0,1.0
50153,0.0,1.0
50160,0.0,1.0
50175,0.0,1.0
50176,1.0,0.0
50177,0.0,1.0
50179,0.0,1.0
50185,0.0,1.0
50187,0.0,1.0
50191,0.0,1.0
50193,0.0,1.0
50199,0.0,1.0
50206,1.0,0.0
50208,0.0,1.0
50209,0.0,1.0
50213,0.0,1.0
50219,0.0,1.0
50220,1.0,0.0
50227,0.0,1.0
50237,0.0,1.0
50239,0.0,1.0
50255,0.0,1.0
50256,1.0,0.0
50261,0.0,1.0
50283,0.0,1.0
50295,1.0,0.0
50312,0.0,1.0
50317,1.0,0.0
50322,0.0,1.0
50323,0.0,1.0
50325,0.0,1.0
50345,0.0,1.0
50349,0.0,1.0
50363,0.0,1.0
50364,0.0,1.0
50367,0.0,1.0
50370,1.0,0.0
50371,0.0,1.0
50373,0.0,1.0
50401,0.0,1.0
50409,0.0,1.0
50411,0.0,1.0
50415,0.0,1.0
50423,0.0,1.0
50425,0.0,1.0
50428,0.0,1.0
50429,0.0,1.0
50436,0.0,1.0
50448,0.0,1.0
50464,0.0,1.0
50487,0.0,1.0
50490,1.0,0.0
50491,0.0,1.0
50492,0.0,1.0
50493,0.0,1.0
50510,0.0,1.0
50515,0.0,1.0
50523,0.0,1.0
50526,1.0,0.0
50533,0.0,1.0
50534,1.0,0.0
50538,0.0,1.0
50550,1.0,0.0
50562,0.0,1.0
50569,0.0,1.0
50584,0.0,1.0
50585,0.0,1.0
50592,1.0,0.0
50601,0.0,1.0
50603,1.0,0.0
50623,0.0,1.0
50625,0.0,1.0
50626,0.0,1.0
50638,0.0,1.0
50640,0.0,1.0
50649,0.0,1.0
50660,0.0,1.0
50670,0.0,1.0
50671,0.0,1.0
50672,0.0,1.0
50673,0.0,1.0
50674,0.0,1.0
50678,0.0,1.0
50680,0.0,1.0
50687,0.0,1.0
50688,0.0,1.0
50689,0.0,1.0
50692,0.0,1.0
50712,0.0,1.0
50714,0.0,1.0
50718,0.0,1.0
50732,0.0,1.0
50733,1.0,0.0
50747,0.0,1.0
50749,0.0,1.0
50760,0.0,1.0
50776,0.0,1.0
50783,0.0,1.0
50787,0.0,1.0
50788,0.0,1.0
50804,0.0,1.0
50831,0.0,1.0
50832,0.0,1.0
50838,0.0,1.0
50840,0.0,1.0
50841,1.0,0.0
50845,1.0,0.0
50846,0.0,1.0
50848,1.0,0.0
50857,0.0,1.0
50858,0.0,1.0
50863,1.0,0.0
50868,0.0,1.0
50870,0.0,1.0
50886,1.0,0.0
50900,0.0,1.0
50901,0.0,1.0
50907,0.0,1.0
50929,0.0,1.0
50936,0.0,1.0
50939,0.0,1.0
50940,0.0,1.0
50946,0.0,1.0
50947,0.0,1.0
50949,1.0,0.0
50956,0.0,1.0
50958,0.0,1.0
50964,0.0,1.0
50966,0.0,1.0
50967,0.0,1.0
50970,0.0,1.0
50982,0.0,1.0
50991,0.0,1.0
50993,0.0,1.0
51002,0.0,1.0
51003,0.0,1.0
51020,0.0,1.0
51024,0.0,1.0
51025,0.0,1.0
51026,0.0,1.0
51029,0.0,1.0
51036,0.0,1.0
51059,1.0,0.0
51068,0.0,1.0
51069,0.0,1.0
51073,0.0,1.0
51075,0.0,1.0
51085,0.0,1.0
51086,0.0,1.0
51098,0.0,1.0
51110,0.0,1.0
51122,0.0,1.0
51126,0.0,1.0
51129,0.0,1.0
51133,0.0,1.0
51143,0.0,1.0
51148,0.0,1.0
51153,0.0,1.0
51169,0.0,1.0
51176,0.0,1.0
51190,0.0,1.0
51192,0.0,1.0
51194,0.0,1.0
51196,1.0,0.0
51199,0.0,1.0
51202,0.0,1.0
51222,0.0,1.0
51223,0.0,1.0
51225,0.0,1.0
51233,1.0,0.0
51241,0.0,1.0
51244,0.0,1.0
51255,0.0,1.0
51258,0.0,1.0
51271,0.0,1.0
51274,0.0,1.0
51275,1.0,0.0
51277,0.0,1.0
51280,0.0,1.0
51281,0.0,1.0
51287,0.0,1.0
51289,1.0,0.0
51293,1.0,0.0
51301,0.0,1.0
51311,0.0,1.0
51317,0.0,1.0
51319,0.0,1.0
51321,0.0,1.0
51326,0.0,1.0
51327,0.0,1.0
51340,0.0,1.0
51341,0.0,1.0
51367,0.0,1.0
51371,0.0,1.0
51373,0.0,1.0
51374,1.0,0.0
51382,0.0,1.0
51386,0.0,1.0
51387,0.0,1.0
51390,0.0,1.0
51392,1.0,0.0
51396,0.0,1.0
51399,0.0,1.0
51403,0.0,1.0
51407,0.0,1.0
51408,0.0,1.0
51414,0.0,1.0
51417,0.0,1.0
51418,0.0,1.0
51426,1.0,0.0
51430,0.0,1.0
51431,0.0,1.0
51438,0.0,1.0
51445,0.0,1.0
51455,0.0,1.0
51457,0.0,1.0
51460,0.0,1.0
51462,1.0,0.0
51469,0.0,1.0
51473,1.0,0.0
51475,0.0,1.0
51480,0.0,1.0
51482,0.0,1.0
51500,0.0,1.0
51504,0.0,1.0
51520,0.0,1.0
51534,1.0,0.0
51540,0.0,1.0
51542,0.0,1.0
51545,0.0,1.0
51548,0.0,1.0
51549,1.0,0.0
51555,0.0,1.0
51557,0.0,1.0
51565,0.0,1.0
51567,0.0,1.0
51572,0.0,1.0
51574,0.0,1.0
51594,0.0,1.0
51601,1.0,0.0
51605,0.0,1.0
51608,0.0,1.0
51609,0.0,1.0
51615,0.0,1.0
51616,0.0,1.0
51617,0.0,1.0
51622,0.0,1.0
51623,0.0,1.0
51636,0.0,1.0
51637,0.0,1.0
51639,1.0,0.0
51646,1.0,0.0
51647,1.0,0.0
51652,0.0,1.0
51653,1.0,0.0
51662,0.0,1.0
51674,0.0,1.0
51682,0.0,1.0
51688,1.0,0.0
51696,0.0,1.0
51699,0.0,1.0
51701,0.0,1.0
51708,0.0,1.0
51710,0.0,1.0
51720,0.0,1.0
51723,1.0,0.0
51733,0.0,1.0
51735,0.0,1.0
51738,0.0,1.0
51739,0.0,1.0
51745,0.0,1.0
51746,0.0,1.0
51751,0.0,1.0
51755,0.0,1.0
51759,1.0,0.0
51772,0.0,1.0
51779,0.0,1.0
51781,0.0,1.0
51783,0.0,1.0
51791,0.0,1.0
51792,0.0,1.0
51797,0.0,1.0
51798,0.0,1.0
51804,0.0,1.0
51808,0.0,1.0
51817,0.0,1.0
51823,0.0,1.0
51824,0.0,1.0
51832,0.0,1.0
51833,0.0,1.0
51843,0.0,1.0
51855,0.0,1.0
51861,1.0,0.0
51863,0.0,1.0
51866,0.0,1.0
51882,0.0,1.0
51891,0.0,1.0
51897,0.0,1.0
51900,0.0,1.0
51902,1.0,0.0
51905,0.0,1.0
51911,0.0,1.0
51916,0.0,1.0
51929,0.0,1.0
51966,0.0,1.0
51969,0.0,1.0
51970,0.0,1.0
51979,0.0,1.0
51980,0.0,1.0
51987,0.0,1.0
51988,0.0,1.0
51991,0.0,1.0
51997,0.0,1.0
52008,0.0,1.0
52015,0.0,1.0
52021,0.0,1.0
52029,0.0,1.0
52039,0.0,1.0
52040,0.0,1.0
52045,0.0,1.0
52052,0.0,1.0
52060,0.0,1.0
52068,0.0,1.0
52076,0.0,1.0
52081,0.0,1.0
52093,1.0,0.0
52095,0.0,1.0
52096,0.0,1.0
52097,0.0,1.0
52106,0.0,1.0
52107,0.0,1.0
52116,0.0,1.0
52118,0.0,1.0
52126,0.0,1.0
52128,0.0,1.0
52133,0.0,1.0
52140,1.0,0.0
52151,0.0,1.0
52154,1.0,0.0
52155,0.0,1.0
52164,0.0,1.0
52167,0.0,1.0
52171,0.0,1.0
52179,1.0,0.0
52198,0.0,1.0
52207,0.0,1.0
52214,0.0,1.0
52216,1.0,0.0
52217,0.0,1.0
52220,0.0,1.0
52222,1.0,0.0
52224,0.0,1.0
52226,0.0,1.0
52229,0.0,1.0
52236,0.0,1.0
52244,0.0,1.0
52246,0.0,1.0
52255,1.0,0.0
52268,1.0,0.0
52284,0.0,1.0
52286,0.0,1.0
52289,0.0,1.0
52292,1.0,0.0
52302,0.0,1.0
52304,0.0,1.0
52305,0.0,1.0
52309,0.0,1.0
52310,0.0,1.0
52322,0.0,1.0
52330,0.0,1.0
52332,0.0,1.0
52335,0.0,1.0
52336,0.0,1.0
52348,1.0,0.0
52356,0.0,1.0
52367,0.0,1.0
52380,0.0,1.0
52381,0.0,1.0
52388,0.0,1.0
52393,0.0,1.0
52394,0.0,1.0
52396,0.0,1.0
52400,0.0,1.0
52405,0.0,1.0
52413,0.0,1.0
52426,0.0,1.0
52428,0.0,1.0
52433,0.0,1.0
52437,0.0,1.0
52444,1.0,0.0
52459,0.0,1.0
52483,0.0,1.0
52494,0.0,1.0
52504,0.0,1.0
52505,0.0,1.0
52506,0.0,1.0
52507,0.0,1.0
52508,0.0,1.0
52529,0.0,1.0
52531,0.0,1.0
52540,0.0,1.0
52558,0.0,1.0
52560,0.0,1.0
52566,0.0,1.0
52577,0.0,1.0
52584,0.0,1.0
52593,1.0,0.0
52597,0.0,1.0
52601,0.0,1.0
52609,0.0,1.0
52614,0.0,1.0
52618,0.0,1.0
52622,0.0,1.0
52626,0.0,1.0
52628,0.0,1.0
52643,0.0,1.0
52650,1.0,0.0
52651,0.0,1.0
52661,0.0,1.0
52686,0.0,1.0
52687,0.0,1.0
52693,1.0,0.0
52704,1.0,0.0
52724,0.0,1.0
52729,0.0,1.0
52735,0.0,1.0
52746,1.0,0.0
52767,0.0,1.0
52773,0.0,1.0
52786,0.0,1.0
52788,1.0,0.0
52789,0.0,1.0
52792,0.0,1.0
52796,1.0,0.0
52800,0.0,1.0
52801,0.0,1.0
52808,0.0,1.0
52809,0.0,1.0
52823,0.0,1.0
52826,0.0,1.0
52833,0.0,1.0
52846,0.0,1.0
52866,0.0,1.0
52869,0.0,1.0
52874,0.0,1.0
52882,0.0,1.0
52896,0.0,1.0
52897,0.0,1.0
52898,0.0,1.0
52922,0.0,1.0
52923,0.0,1.0
52927,0.0,1.0
52930,1.0,0.0
52946,0.0,1.0
52966,0.0,1.0
52977,0.0,1.0
52978,1.0,0.0
52980,0.0,1.0
52985,0.0,1.0
52987,0.0,1.0
52988,0.0,1.0
52995,0.0,1.0
52999,0.0,1.0
53023,0.0,1.0
53037,1.0,0.0
53040,0.0,1.0
53043,0.0,1.0
53053,0.0,1.0
53058,1.0,0.0
53060,0.0,1.0
53066,0.0,1.0
53067,0.0,1.0
53068,0.0,1.0
53079,1.0,0.0
53080,0.0,1.0
53084,0.0,1.0
53097,0.0,1.0
53098,0.0,1.0
53102,0.0,1.0
53111,0.0,1.0
53112,0.0,1.0
53114,0.0,1.0
53115,0.0,1.0
53122,0.0,1.0
53127,0.0,1.0
53135,0.0,1.0
53136,0.0,1.0
53142,0.0,1.0
53152,0.0,1.0
53159,0.0,1.0
53162,0.0,1.0
53188,0.0,1.0
53198,0.0,1.0
53205,0.0,1.0
53206,0.0,1.0
53208,0.0,1.0
53211,0.0,1.0
53212,0.0,1.0
53218,0.0,1.0
53220,0.0,1.0
53221,0.0,1.0
53226,0.0,1.0
53244,0.0,1.0
53245,0.0,1.0
53247,0.0,1.0
53251,0.0,1.0
53259,0.0,1.0
53263,1.0,0.0
53266,0.0,1.0
53275,0.0,1.0
53277,0.0,1.0
53285,0.0,1.0
53286,0.0,1.0
53294,1.0,0.0
53295,0.0,1.0
53308,0.0,1.0
53311,1.0,0.0
53316,1.0,0.0
53319,0.0,1.0
53320,0.0,1.0
53323,0.0,1.0
53328,0.0,1.0
53329,0.0,1.0
53332,0.0,1.0
53334,0.0,1.0
53341,0.0,1.0
53348,0.0,1.0
53366,0.0,1.0
53367,0.0,1.0
53371,0.0,1.0
53376,0.0,1.0
53378,0.0,1.0
53384,0.0,1.0
53413,0.0,1.0
53428,0.0,1.0
53439,0.0,1.0
53448,0.0,1.0
53453,0.0,1.0
53465,0.0,1.0
53466,0.0,1.0
53476,0.0,1.0
53478,0.0,1.0
53492,0.0,1.0
53493,0.0,1.0
53500,1.0,0.0
53504,0.0,1.0
53505,1.0,0.0
53509,0.0,1.0
53510,1.0,0.0
53519,0.0,1.0
53520,0.0,1.0
53523,0.0,1.0
53527,0.0,1.0
53531,0.0,1.0
53533,0.0,1.0
53535,0.0,1.0
53538,0.0,1.0
53539,0.0,1.0
53540,0.0,1.0
53542,0.0,1.0
53555,0.0,1.0
53558,0.0,1.0
53577,0.0,1.0
53581,1.0,0.0
53582,0.0,1.0
53599,0.0,1.0
53607,0.0,1.0
53612,0.0,1.0
53620,0.0,1.0
53624,0.0,1.0
53629,0.0,1.0
53630,0.0,1.0
53631,0.0,1.0
53639,0.0,1.0
53650,0.0,1.0
53658,0.0,1.0
53667,0.0,1.0
53671,0.0,1.0
53675,0.0,1.0
53679,0.0,1.0
53681,0.0,1.0
53689,1.0,0.0
53692,0.0,1.0
53697,0.0,1.0
53699,0.0,1.0
53707,0.0,1.0
53709,1.0,0.0
53732,0.0,1.0
53740,0.0,1.0
53745,0.0,1.0
53746,0.0,1.0
53752,1.0,0.0
53769,0.0,1.0
53775,0.0,1.0
53780,0.0,1.0
53781,0.0,1.0
53785,0.0,1.0
53812,0.0,1.0
53813,0.0,1.0
53823,0.0,1.0
53830,0.0,1.0
53837,0.0,1.0
53847,0.0,1.0
53850,0.0,1.0
53859,0.0,1.0
53868,0.0,1.0
53873,1.0,0.0
53874,0.0,1.0
53876,0.0,1.0
53879,0.0,1.0
53881,0.0,1.0
53885,0.0,1.0
53886,0.0,1.0
53889,1.0,0.0
53898,0.0,1.0
53900,0.0,1.0
53905,0.0,1.0
53945,1.0,0.0
53961,0.0,1.0
53962,0.0,1.0
53966,0.0,1.0
53982,0.0,1.0
53986,1.0,0.0
53997,0.0,1.0
53998,0.0,1.0
54025,0.0,1.0
54040,1.0,0.0
54041,0.0,1.0
54044,0.0,1.0
54059,0.0,1.0
54060,0.0,1.0
54072,0.0,1.0
54075,0.0,1.0
54079,0.0,1.0
54084,1.0,0.0
54088,0.0,1.0
54094,1.0,0.0
54098,0.0,1.0
54107,0.0,1.0
54116,0.0,1.0
54117,1.0,0.0
54122,0.0,1.0
54129,0.0,1.0
54137,0.0,1.0
54139,0.0,1.0
54146,0.0,1.0
54147,0.0,1.0
54152,0.0,1.0
54154,0.0,1.0
54159,0.0,1.0
54161,0.0,1.0
54168,0.0,1.0
54180,0.0,1.0
54190,0.0,1.0
54193,1.0,0.0
54195,1.0,0.0
54197,0.0,1.0
54205,0.0,1.0
54209,0.0,1.0
54211,0.0,1.0
54214,1.0,0.0
54215,0.0,1.0
54224,0.0,1.0
54231,0.0,1.0
54232,0.0,1.0
54249,0.0,1.0
54261,0.0,1.0
54269,0.0,1.0
54272,0.0,1.0
54280,1.0,0.0
54282,0.0,1.0
54284,0.0,1.0
54292,0.0,1.0
54296,0.0,1.0
54297,0.0,1.0
54301,0.0,1.0
54324,0.0,1.0
54328,0.0,1.0
54334,0.0,1.0
54340,0.0,1.0
54343,1.0,0.0
54345,0.0,1.0
54351,1.0,0.0
54352,0.0,1.0
54357,0.0,1.0
54360,0.0,1.0
54363,1.0,0.0
54365,0.0,1.0
54368,0.0,1.0
54371,0.0,1.0
54393,0.0,1.0
54401,0.0,1.0
54410,0.0,1.0
54412,0.0,1.0
54413,0.0,1.0
54416,1.0,0.0
54419,0.0,1.0
54422,0.0,1.0
54424,0.0,1.0
54436,0.0,1.0
54452,0.0,1.0
54458,0.0,1.0
54466,1.0,0.0
54471,0.0,1.0
54479,1.0,0.0
54498,0.0,1.0
54500,0.0,1.0
54504,1.0,0.0
54506,0.0,1.0
54507,1.0,0.0
54512,0.0,1.0
54522,0.0,1.0
54526,0.0,1.0
54541,0.0,1.0
54551,0.0,1.0
54560,0.0,1.0
54561,0.0,1.0
54564,0.0,1.0
54566,0.0,1.0
54572,0.0,1.0
54577,0.0,1.0
54579,0.0,1.0
54582,0.0,1.0
54595,0.0,1.0
54596,0.0,1.0
54600,0.0,1.0
54604,0.0,1.0
54614,1.0,0.0
54615,0.0,1.0
54616,0.0,1.0
54620,0.0,1.0
54623,0.0,1.0
54624,0.0,1.0
54630,0.0,1.0
54635,0.0,1.0
54641,1.0,0.0
54673,0.0,1.0
54674,0.0,1.0
54698,0.0,1.0
54702,0.0,1.0
54703,0.0,1.0
54723,0.0,1.0
54728,1.0,0.0
54737,0.0,1.0
54740,0.0,1.0
54745,1.0,0.0
54747,0.0,1.0
54748,0.0,1.0
54750,0.0,1.0
54752,0.0,1.0
54753,0.0,1.0
54756,1.0,0.0
54764,0.0,1.0
54770,0.0,1.0
54786,0.0,1.0
54792,0.0,1.0
54796,0.0,1.0
54801,0.0,1.0
54805,0.0,1.0
54822,0.0,1.0
54825,0.0,1.0
54827,0.0,1.0
54829,1.0,0.0
54843,0.0,1.0
54845,1.0,0.0
54850,0.0,1.0
54851,0.0,1.0
54862,0.0,1.0
54871,0.0,1.0
54872,0.0,1.0
54880,0.0,1.0
54904,0.0,1.0
54908,1.0,0.0
54912,0.0,1.0
54914,0.0,1.0
54916,0.0,1.0
54918,0.0,1.0
54925,0.0,1.0
54940,0.0,1.0
54953,1.0,0.0
54954,0.0,1.0
54961,0.0,1.0
54964,1.0,0.0
54965,0.0,1.0
54966,0.0,1.0
54968,0.0,1.0
54971,1.0,0.0
54972,0.0,1.0
54973,1.0,0.0
54985,0.0,1.0
54986,0.0,1.0
55010,0.0,1.0
55012,0.0,1.0
55013,0.0,1.0
55014,0.0,1.0
55016,0.0,1.0
55018,0.0,1.0
55026,0.0,1.0
